	3974539446	292.9857178	499.9298096			6				38.11986821			1																						292.9717102	292.9986267	499.9298096	499.9298096			7.85076952		1	0	0	0	0	30.79179001	1	1	1	292.9728088	0	2084574368	292.9878998			4.39E-05	2.90E-06	5.67E-05	3.17E-06	0.337417215	0.538728774	35.92560959	0	30	4	200	0.016356783	-0.402227908	0.047500975	1																
	3974539468	292.9840088	666.774292			6				38.11986821			1																						292.9700317	292.996521	666.774292	666.774292			7.851881981		1	0	0	0	0	31.2805481	1	1	1	292.9714966	0	2084574656	292.9865845			5.52E-05	3.61E-06	6.86E-05	3.90E-06	0.347027302	0.51026386	36.08132553	0.011868389	30	4	200	0.019555097	-0.824510515	0.561341584	1																
	3974539490	292.9830627	833.2445068			6				38.11986821			1																						292.9700623	292.9940186	833.2445068	833.2445068			7.852310181		1	0	0	0	0.013961792	30.79179001	1	1	1	292.9721069	0	2084574528	292.9836426			6.75E-05	4.33E-06	8.10E-05	4.62E-06	0.364466846	0.502068758	36.2361412		30	4	200	0.023227638	-0.587133408	0.853749692	1																
	3974539512	292.9832458	999.7268066			6				38.11986821			1																						292.9686584	292.9975281	999.7268066	999.7268066			7.853981495		1	0	0	0	0	31.2805481	1	1	1	292.9689636	0	2084574368	292.9881694			7.81E-05	5.01E-06	9.18E-05	5.31E-06	0.364603817	0.482007593	36.33791351	3.283191919	30	4	200	0.023830796	-0.364328533	1.13869369	1																
	3974539533	292.9844513	1166.462646			6				38.11986821			1																						292.9699707	292.9979553	1166.462646	1166.462646			7.854391575		1	0	0	0	0	30.79179001	1	1	1	292.9709778	0	2084574432	292.9872803			8.71E-05	5.65E-06	0.000101637	5.98E-06	0.354042232	0.459647	36.38016891	0	30	4	200	0.016381819	-0.556263983	0.146606892	1																
	3974539555	292.9860992	1333.138062			6				38.11986821			1																						292.9728088	292.9992371	1333.138062	1333.138062			7.855470181		1	0	0	0	0	30.79179001	1	1	1	292.973999	0	2084574304	292.9906921			9.22E-05	6.09E-06	0.000106852	6.44E-06	0.337136269	0.43000561	36.42327118	3.195036411	30	4	200	-0.003985595	-0.681559145	1.088438272	1																
	3974539577	292.9875793	1499.885986			6				38.11986821			1																						292.9749451	293.0001831	1499.885986	1499.885986			7.855951786		1	0	0	0	0	31.2805481	1	1	1	292.9767761	0	2084574624	292.9898865			9.74E-05	6.65E-06	0.000113266	7.03E-06	0.311164796	0.39691177	36.40856171	3.09139204	30	4	200	-0.020381421	-0.856846213	1.076634645	1																
	3974539599	292.9904327	1666.561523			6				38.11986821			1																						292.974884	293.004364	1666.561523	1666.561523			7.856757641		1	0	0	0	0	31.2805481	1	1	1	292.9765015	0	2084574656	292.9917938			0.000103078	7.15E-06	0.000119586	7.55E-06	0.299354881	0.378892332	36.42728424	0	30	4	200	-0.034058422	-1.054100871	1.008806586	1																
	3974539621	292.9841919	1833.092041			6				38.11986821			1																						292.9688721	292.9960938	1833.092041	1833.092041			7.857485294		1	0	0	0	0	30.79179001	1	1	1	292.97229	0	2084574592	292.9827759			0.000109319	7.77E-06	0.000127168	8.21E-06	0.282743931	0.358327717	36.41683578	0	30	4	200	-0.042669378	-0.361846656	0.708763957	1																
	3974539643	292.9919434	1999.562256			6				38.11986821			1																						292.9768372	293.0066223	1999.562256	1999.562256			7.858633518		1	0	0	0	0	30.79179001	1	1	1	292.9773865	0	2084574752	292.9947144			0.000103911	8.18E-06	0.000124602	8.72E-06	0.22245729	0.293334484	36.2750206	0	30	4	200	-0.141235143	-0.915031672	0.822397709	1																
